DateUTC;DateShort;TimeFrom;TimeTo;CountryCode;Value;Value_ScaleTo100
29-05-2024 20:00;29-05-2024;20:00;21:00;BE;8885.9975;8885.9975
29-05-2024 21:00;29-05-2024;21:00;22:00;BE;8314.3175;8314.3175
29-05-2024 22:00;29-05-2024;22:00;23:00;BE;7764.995;7764.995
29-05-2024 23:00;29-05-2024;23:00;00:00;BE;7492.58;7492.58
30-05-2024 00:00;30-05-2024;00:00;01:00;BE;7359.8325;7359.8325
30-05-2024 01:00;30-05-2024;01:00;02:00;BE;7180.03;7180.03
30-05-2024 02:00;30-05-2024;02:00;03:00;BE;7289.6725;7289.6725
30-05-2024 03:00;30-05-2024;03:00;04:00;BE;7653.6675;7653.6675
30-05-2024 04:00;30-05-2024;04:00;05:00;BE;8496.55;8496.55
30-05-2024 05:00;30-05-2024;05:00;06:00;BE;9313.2975;9313.2975
30-05-2024 06:00;30-05-2024;06:00;07:00;BE;9779.2225;9779.2225
30-05-2024 07:00;30-05-2024;07:00;08:00;BE;10092.5625;10092.5625
30-05-2024 08:00;30-05-2024;08:00;09:00;BE;10195.06;10195.06
30-05-2024 09:00;30-05-2024;09:00;10:00;BE;10172.715;10172.715
30-05-2024 10:00;30-05-2024;10:00;11:00;BE;9975.4875;9975.4875
30-05-2024 11:00;30-05-2024;11:00;12:00;BE;10049.51;10049.51
30-05-2024 12:00;30-05-2024;12:00;13:00;BE;10061.765;10061.765
30-05-2024 13:00;30-05-2024;13:00;14:00;BE;10178.93;10178.93
30-05-2024 14:00;30-05-2024;14:00;15:00;BE;9861.455;9861.455
30-05-2024 15:00;30-05-2024;15:00;16:00;BE;9593.86;9593.86
30-05-2024 16:00;30-05-2024;16:00;17:00;BE;9602.8325;9602.8325
30-05-2024 17:00;30-05-2024;17:00;18:00;BE;9479.2925;9479.2925
30-05-2024 18:00;30-05-2024;18:00;19:00;BE;9166.3675;9166.3675
30-05-2024 19:00;30-05-2024;19:00;20:00;BE;8886.7925;8886.7925
30-05-2024 20:00;30-05-2024;20:00;21:00;BE;8854.69;8854.69
30-05-2024 21:00;30-05-2024;21:00;22:00;BE;8436.8475;8436.8475
30-05-2024 22:00;30-05-2024;22:00;23:00;BE;7883.73;7883.73
30-05-2024 23:00;30-05-2024;23:00;00:00;BE;7574.21;7574.21
31-05-2024 00:00;31-05-2024;00:00;01:00;BE;7348.445;7348.445
31-05-2024 01:00;31-05-2024;01:00;02:00;BE;7177.2875;7177.2875
31-05-2024 02:00;31-05-2024;02:00;03:00;BE;7078.705;7078.705
31-05-2024 03:00;31-05-2024;03:00;04:00;BE;7538.0175;7538.0175
31-05-2024 04:00;31-05-2024;04:00;05:00;BE;8385.66;8385.66
31-05-2024 05:00;31-05-2024;05:00;06:00;BE;9315.4125;9315.4125
31-05-2024 06:00;31-05-2024;06:00;07:00;BE;9886.0375;9886.0375
31-05-2024 07:00;31-05-2024;07:00;08:00;BE;10200.59;10200.59
31-05-2024 08:00;31-05-2024;08:00;09:00;BE;10045.67;10045.67
31-05-2024 09:00;31-05-2024;09:00;10:00;BE;10126.16;10126.16
31-05-2024 10:00;31-05-2024;10:00;11:00;BE;9969.7175;9969.7175
31-05-2024 11:00;31-05-2024;11:00;12:00;BE;10193.52;10193.52
31-05-2024 12:00;31-05-2024;12:00;13:00;BE;9960.67;9960.67
31-05-2024 13:00;31-05-2024;13:00;14:00;BE;9620.975;9620.975
31-05-2024 14:00;31-05-2024;14:00;15:00;BE;9401.025;9401.025
31-05-2024 15:00;31-05-2024;15:00;16:00;BE;9268.115;9268.115
31-05-2024 16:00;31-05-2024;16:00;17:00;BE;9401.235;9401.235
31-05-2024 17:00;31-05-2024;17:00;18:00;BE;9288.795;9288.795
31-05-2024 18:00;31-05-2024;18:00;19:00;BE;9005.7475;9005.7475
31-05-2024 19:00;31-05-2024;19:00;20:00;BE;8969.5525;8969.5525
31-05-2024 20:00;31-05-2024;20:00;21:00;BE;8964.0275;8964.0275
31-05-2024 21:00;31-05-2024;21:00;22:00;BE;8474.8825;8474.8825
31-05-2024 22:00;31-05-2024;22:00;23:00;BE;7749.165;7749.165
31-05-2024 23:00;31-05-2024;23:00;00:00;BE;7415.5175;7415.5175
01-06-2024 00:00;01-06-2024;00:00;01:00;BE;7372.22;7372.22
01-06-2024 01:00;01-06-2024;01:00;02:00;BE;7253.6825;7253.6825
01-06-2024 02:00;01-06-2024;02:00;03:00;BE;7146.1825;7146.1825
01-06-2024 03:00;01-06-2024;03:00;04:00;BE;7141.92;7141.92
01-06-2024 04:00;01-06-2024;04:00;05:00;BE;7383.6625;7383.6625
01-06-2024 05:00;01-06-2024;05:00;06:00;BE;7815.2325;7815.2325
01-06-2024 06:00;01-06-2024;06:00;07:00;BE;8182.1625;8182.1625
01-06-2024 07:00;01-06-2024;07:00;08:00;BE;8643.26;8643.26
01-06-2024 08:00;01-06-2024;08:00;09:00;BE;8923.45;8923.45
01-06-2024 09:00;01-06-2024;09:00;10:00;BE;9273.08;9273.08
01-06-2024 10:00;01-06-2024;10:00;11:00;BE;9356.1975;9356.1975
01-06-2024 11:00;01-06-2024;11:00;12:00;BE;9088.19;9088.19
01-06-2024 12:00;01-06-2024;12:00;13:00;BE;8617.4525;8617.4525
01-06-2024 13:00;01-06-2024;13:00;14:00;BE;8542.1225;8542.1225
01-06-2024 14:00;01-06-2024;14:00;15:00;BE;8507.9225;8507.9225
01-06-2024 15:00;01-06-2024;15:00;16:00;BE;8616.7125;8616.7125
01-06-2024 16:00;01-06-2024;16:00;17:00;BE;8806.94;8806.94
01-06-2024 17:00;01-06-2024;17:00;18:00;BE;8634.1975;8634.1975
01-06-2024 18:00;01-06-2024;18:00;19:00;BE;8575.4575;8575.4575
01-06-2024 19:00;01-06-2024;19:00;20:00;BE;8600.815;8600.815
01-06-2024 20:00;01-06-2024;20:00;21:00;BE;8317.4375;8317.4375
01-06-2024 21:00;01-06-2024;21:00;22:00;BE;7842.4025;7842.4025
01-06-2024 22:00;01-06-2024;22:00;23:00;BE;7539.2925;7539.2925
01-06-2024 23:00;01-06-2024;23:00;00:00;BE;7269.04;7269.04
02-06-2024 00:00;02-06-2024;00:00;01:00;BE;7062.8025;7062.8025
02-06-2024 01:00;02-06-2024;01:00;02:00;BE;6861.0725;6861.0725
02-06-2024 02:00;02-06-2024;02:00;03:00;BE;6764.7175;6764.7175
02-06-2024 03:00;02-06-2024;03:00;04:00;BE;6805.28;6805.28
02-06-2024 04:00;02-06-2024;04:00;05:00;BE;6950.07;6950.07
02-06-2024 05:00;02-06-2024;05:00;06:00;BE;7314.05;7314.05
02-06-2024 06:00;02-06-2024;06:00;07:00;BE;7833.825;7833.825
02-06-2024 07:00;02-06-2024;07:00;08:00;BE;8168.2725;8168.2725
02-06-2024 08:00;02-06-2024;08:00;09:00;BE;8438.1675;8438.1675
02-06-2024 09:00;02-06-2024;09:00;10:00;BE;8625.105;8625.105
02-06-2024 10:00;02-06-2024;10:00;11:00;BE;8656.845;8656.845
02-06-2024 11:00;02-06-2024;11:00;12:00;BE;8455.855;8455.855
02-06-2024 12:00;02-06-2024;12:00;13:00;BE;8264.5225;8264.5225
02-06-2024 13:00;02-06-2024;13:00;14:00;BE;8121.46;8121.46
02-06-2024 14:00;02-06-2024;14:00;15:00;BE;7955.785;7955.785
02-06-2024 15:00;02-06-2024;15:00;16:00;BE;7943.9525;7943.9525
02-06-2024 16:00;02-06-2024;16:00;17:00;BE;8317.0025;8317.0025
02-06-2024 17:00;02-06-2024;17:00;18:00;BE;8388.755;8388.755
02-06-2024 18:00;02-06-2024;18:00;19:00;BE;8314.545;8314.545
02-06-2024 19:00;02-06-2024;19:00;20:00;BE;8147.5675;8147.5675
02-06-2024 20:00;02-06-2024;20:00;21:00;BE;8208.435;8208.435
02-06-2024 21:00;02-06-2024;21:00;22:00;BE;7877.51;7877.51
02-06-2024 22:00;02-06-2024;22:00;23:00;BE;7437.0075;7437.0075
02-06-2024 23:00;02-06-2024;23:00;00:00;BE;7275.3175;7275.3175
03-06-2024 00:00;03-06-2024;00:00;01:00;BE;7068.585;7068.585
03-06-2024 01:00;03-06-2024;01:00;02:00;BE;6991.58;6991.58
03-06-2024 02:00;03-06-2024;02:00;03:00;BE;7111.3875;7111.3875
03-06-2024 03:00;03-06-2024;03:00;04:00;BE;7379.575;7379.575
03-06-2024 04:00;03-06-2024;04:00;05:00;BE;8236.45;8236.45
03-06-2024 05:00;03-06-2024;05:00;06:00;BE;9048.7325;9048.7325
03-06-2024 06:00;03-06-2024;06:00;07:00;BE;9625.735;9625.735
03-06-2024 07:00;03-06-2024;07:00;08:00;BE;10054.255;10054.255
03-06-2024 08:00;03-06-2024;08:00;09:00;BE;10168.4125;10168.4125
03-06-2024 09:00;03-06-2024;09:00;10:00;BE;10352.625;10352.625
03-06-2024 10:00;03-06-2024;10:00;11:00;BE;10037.0975;10037.0975
03-06-2024 11:00;03-06-2024;11:00;12:00;BE;9800.625;9800.625
03-06-2024 12:00;03-06-2024;12:00;13:00;BE;9859.6625;9859.6625
03-06-2024 13:00;03-06-2024;13:00;14:00;BE;9806.2625;9806.2625
03-06-2024 14:00;03-06-2024;14:00;15:00;BE;9581.02;9581.02
03-06-2024 15:00;03-06-2024;15:00;16:00;BE;9647.945;9647.945
03-06-2024 16:00;03-06-2024;16:00;17:00;BE;9746.305;9746.305
03-06-2024 17:00;03-06-2024;17:00;18:00;BE;9472.0475;9472.0475
03-06-2024 18:00;03-06-2024;18:00;19:00;BE;9046.0525;9046.0525
03-06-2024 19:00;03-06-2024;19:00;20:00;BE;8803.9825;8803.9825
03-06-2024 20:00;03-06-2024;20:00;21:00;BE;8945.5975;8945.5975
03-06-2024 21:00;03-06-2024;21:00;22:00;BE;8678.775;8678.775
03-06-2024 22:00;03-06-2024;22:00;23:00;BE;8074.205;8074.205
03-06-2024 23:00;03-06-2024;23:00;00:00;BE;7573.0125;7573.0125
04-06-2024 00:00;04-06-2024;00:00;01:00;BE;7383.0625;7383.0625
04-06-2024 01:00;04-06-2024;01:00;02:00;BE;7255.54;7255.54
04-06-2024 02:00;04-06-2024;02:00;03:00;BE;7387.3825;7387.3825
04-06-2024 03:00;04-06-2024;03:00;04:00;BE;7700.7375;7700.7375
04-06-2024 04:00;04-06-2024;04:00;05:00;BE;8416.24;8416.24
04-06-2024 05:00;04-06-2024;05:00;06:00;BE;9268.645;9268.645
04-06-2024 06:00;04-06-2024;06:00;07:00;BE;9905.7725;9905.7725
04-06-2024 07:00;04-06-2024;07:00;08:00;BE;10261.17;10261.17
04-06-2024 08:00;04-06-2024;08:00;09:00;BE;10480.5825;10480.5825
04-06-2024 09:00;04-06-2024;09:00;10:00;BE;10572.8475;10572.8475
04-06-2024 10:00;04-06-2024;10:00;11:00;BE;10181.665;10181.665
04-06-2024 11:00;04-06-2024;11:00;12:00;BE;9942.9225;9942.9225
04-06-2024 12:00;04-06-2024;12:00;13:00;BE;9744.3625;9744.3625
04-06-2024 13:00;04-06-2024;13:00;14:00;BE;9596.4975;9596.4975
04-06-2024 14:00;04-06-2024;14:00;15:00;BE;9448.52;9448.52
04-06-2024 15:00;04-06-2024;15:00;16:00;BE;9643.39;9643.39
04-06-2024 16:00;04-06-2024;16:00;17:00;BE;9774.6725;9774.6725
04-06-2024 17:00;04-06-2024;17:00;18:00;BE;9520.52;9520.52
04-06-2024 18:00;04-06-2024;18:00;19:00;BE;9306.455;9306.455
04-06-2024 19:00;04-06-2024;19:00;20:00;BE;9079.7075;9079.7075
04-06-2024 20:00;04-06-2024;20:00;21:00;BE;9045.515;9045.515
04-06-2024 21:00;04-06-2024;21:00;22:00;BE;8566.1;8566.1
04-06-2024 22:00;04-06-2024;22:00;23:00;BE;8019.805;8019.805
04-06-2024 23:00;04-06-2024;23:00;00:00;BE;7532.6775;7532.6775
05-06-2024 00:00;05-06-2024;00:00;01:00;BE;7164.03;7164.03
05-06-2024 01:00;05-06-2024;01:00;02:00;BE;7246.94;7246.94
05-06-2024 02:00;05-06-2024;02:00;03:00;BE;7403.77;7403.77
05-06-2024 03:00;05-06-2024;03:00;04:00;BE;7605.005;7605.005
05-06-2024 04:00;05-06-2024;04:00;05:00;BE;8312.73;8312.73
05-06-2024 05:00;05-06-2024;05:00;06:00;BE;9432.5825;9432.5825
05-06-2024 06:00;05-06-2024;06:00;07:00;BE;10198.0175;10198.0175
05-06-2024 07:00;05-06-2024;07:00;08:00;BE;10681.095;10681.095
05-06-2024 08:00;05-06-2024;08:00;09:00;BE;10844.39;10844.39
05-06-2024 09:00;05-06-2024;09:00;10:00;BE;10809.955;10809.955
05-06-2024 10:00;05-06-2024;10:00;11:00;BE;10440.185;10440.185
05-06-2024 11:00;05-06-2024;11:00;12:00;BE;10317.2825;10317.2825
05-06-2024 12:00;05-06-2024;12:00;13:00;BE;9885.3925;9885.3925
05-06-2024 13:00;05-06-2024;13:00;14:00;BE;9672.8725;9672.8725
05-06-2024 14:00;05-06-2024;14:00;15:00;BE;9747.07;9747.07
05-06-2024 15:00;05-06-2024;15:00;16:00;BE;9826.4725;9826.4725
05-06-2024 16:00;05-06-2024;16:00;17:00;BE;9713.7625;9713.7625
05-06-2024 17:00;05-06-2024;17:00;18:00;BE;9568.8875;9568.8875
05-06-2024 18:00;05-06-2024;18:00;19:00;BE;9321.135;9321.135
05-06-2024 19:00;05-06-2024;19:00;20:00;BE;9065.69;9065.69
05-06-2024 20:00;05-06-2024;20:00;21:00;BE;8959.8225;8959.8225
05-06-2024 21:00;05-06-2024;21:00;22:00;BE;8447.375;8447.375
05-06-2024 22:00;05-06-2024;22:00;23:00;BE;7982.105;7982.105
05-06-2024 23:00;05-06-2024;23:00;00:00;BE;7677.82;7677.82
06-06-2024 00:00;06-06-2024;00:00;01:00;BE;7480.62;7480.62
06-06-2024 01:00;06-06-2024;01:00;02:00;BE;7346.48;7346.48
06-06-2024 02:00;06-06-2024;02:00;03:00;BE;7336.2225;7336.2225
06-06-2024 03:00;06-06-2024;03:00;04:00;BE;7648.5625;7648.5625
06-06-2024 04:00;06-06-2024;04:00;05:00;BE;8371.0425;8371.0425
06-06-2024 05:00;06-06-2024;05:00;06:00;BE;9294.5975;9294.5975
06-06-2024 06:00;06-06-2024;06:00;07:00;BE;9700.9175;9700.9175
06-06-2024 07:00;06-06-2024;07:00;08:00;BE;9997.7175;9997.7175
06-06-2024 08:00;06-06-2024;08:00;09:00;BE;9933.9175;9933.9175
06-06-2024 09:00;06-06-2024;09:00;10:00;BE;9763.0025;9763.0025
06-06-2024 10:00;06-06-2024;10:00;11:00;BE;9944.5825;9944.5825
06-06-2024 11:00;06-06-2024;11:00;12:00;BE;10041.03;10041.03
06-06-2024 12:00;06-06-2024;12:00;13:00;BE;9624.025;9624.025
06-06-2024 13:00;06-06-2024;13:00;14:00;BE;9451.9325;9451.9325
06-06-2024 14:00;06-06-2024;14:00;15:00;BE;9070.13;9070.13
06-06-2024 15:00;06-06-2024;15:00;16:00;BE;9280.5975;9280.5975
06-06-2024 16:00;06-06-2024;16:00;17:00;BE;9541.2875;9541.2875
06-06-2024 17:00;06-06-2024;17:00;18:00;BE;9514.2675;9514.2675
06-06-2024 18:00;06-06-2024;18:00;19:00;BE;9294.1925;9294.1925
06-06-2024 19:00;06-06-2024;19:00;20:00;BE;8943.6325;8943.6325
06-06-2024 20:00;06-06-2024;20:00;21:00;BE;8831.89;8831.89
06-06-2024 21:00;06-06-2024;21:00;22:00;BE;8423.43;8423.43
06-06-2024 22:00;06-06-2024;22:00;23:00;BE;7870.155;7870.155
06-06-2024 23:00;06-06-2024;23:00;00:00;BE;7582.5425;7582.5425
07-06-2024 00:00;07-06-2024;00:00;01:00;BE;7470.4925;7470.4925
07-06-2024 01:00;07-06-2024;01:00;02:00;BE;7372.7725;7372.7725
07-06-2024 02:00;07-06-2024;02:00;03:00;BE;7433.7225;7433.7225
07-06-2024 03:00;07-06-2024;03:00;04:00;BE;7684.5575;7684.5575
07-06-2024 04:00;07-06-2024;04:00;05:00;BE;8474.385;8474.385
07-06-2024 05:00;07-06-2024;05:00;06:00;BE;9137.0125;9137.0125
07-06-2024 06:00;07-06-2024;06:00;07:00;BE;9478.5;9478.5
07-06-2024 07:00;07-06-2024;07:00;08:00;BE;9776.43;9776.43
07-06-2024 08:00;07-06-2024;08:00;09:00;BE;9723.75;9723.75
07-06-2024 09:00;07-06-2024;09:00;10:00;BE;9934.5425;9934.5425
07-06-2024 10:00;07-06-2024;10:00;11:00;BE;9897.715;9897.715
07-06-2024 11:00;07-06-2024;11:00;12:00;BE;9728.555;9728.555
07-06-2024 12:00;07-06-2024;12:00;13:00;BE;9615.1075;9615.1075
07-06-2024 13:00;07-06-2024;13:00;14:00;BE;9466.1925;9466.1925
07-06-2024 14:00;07-06-2024;14:00;15:00;BE;9311.86;9311.86
07-06-2024 15:00;07-06-2024;15:00;16:00;BE;9422.7875;9422.7875
07-06-2024 16:00;07-06-2024;16:00;17:00;BE;9415.3225;9415.3225
07-06-2024 17:00;07-06-2024;17:00;18:00;BE;9347.385;9347.385
07-06-2024 18:00;07-06-2024;18:00;19:00;BE;8913.2725;8913.2725
07-06-2024 19:00;07-06-2024;19:00;20:00;BE;8586.185;8586.185
07-06-2024 20:00;07-06-2024;20:00;21:00;BE;8603.97;8603.97
07-06-2024 21:00;07-06-2024;21:00;22:00;BE;8118.3725;8118.3725
07-06-2024 22:00;07-06-2024;22:00;23:00;BE;7824.405;7824.405
07-06-2024 23:00;07-06-2024;23:00;00:00;BE;7561.225;7561.225
08-06-2024 00:00;08-06-2024;00:00;01:00;BE;7261.5725;7261.5725
08-06-2024 01:00;08-06-2024;01:00;02:00;BE;7063.5775;7063.5775
08-06-2024 02:00;08-06-2024;02:00;03:00;BE;7024.8875;7024.8875
08-06-2024 03:00;08-06-2024;03:00;04:00;BE;6961.775;6961.775
08-06-2024 04:00;08-06-2024;04:00;05:00;BE;7207.92;7207.92
08-06-2024 05:00;08-06-2024;05:00;06:00;BE;7643.4025;7643.4025
08-06-2024 06:00;08-06-2024;06:00;07:00;BE;8040.2525;8040.2525
08-06-2024 07:00;08-06-2024;07:00;08:00;BE;8349.4275;8349.4275
08-06-2024 08:00;08-06-2024;08:00;09:00;BE;8501.12;8501.12
08-06-2024 09:00;08-06-2024;09:00;10:00;BE;8678.9625;8678.9625
08-06-2024 10:00;08-06-2024;10:00;11:00;BE;8785.435;8785.435
08-06-2024 11:00;08-06-2024;11:00;12:00;BE;8602.3725;8602.3725
08-06-2024 12:00;08-06-2024;12:00;13:00;BE;8296.735;8296.735
08-06-2024 13:00;08-06-2024;13:00;14:00;BE;8291.225;8291.225
08-06-2024 14:00;08-06-2024;14:00;15:00;BE;8294.645;8294.645
08-06-2024 15:00;08-06-2024;15:00;16:00;BE;8397.63;8397.63
08-06-2024 16:00;08-06-2024;16:00;17:00;BE;8317.64;8317.64
08-06-2024 17:00;08-06-2024;17:00;18:00;BE;8328.59;8328.59
08-06-2024 18:00;08-06-2024;18:00;19:00;BE;8104.35;8104.35
08-06-2024 19:00;08-06-2024;19:00;20:00;BE;8020.38;8020.38
08-06-2024 20:00;08-06-2024;20:00;21:00;BE;8132.0875;8132.0875
08-06-2024 21:00;08-06-2024;21:00;22:00;BE;7796.8575;7796.8575
08-06-2024 22:00;08-06-2024;22:00;23:00;BE;7523.68;7523.68
08-06-2024 23:00;08-06-2024;23:00;00:00;BE;7255.215;7255.215
09-06-2024 00:00;09-06-2024;00:00;01:00;BE;6877.2725;6877.2725
09-06-2024 01:00;09-06-2024;01:00;02:00;BE;6671.4775;6671.4775
09-06-2024 02:00;09-06-2024;02:00;03:00;BE;6519.45;6519.45
09-06-2024 03:00;09-06-2024;03:00;04:00;BE;6414.655;6414.655
09-06-2024 04:00;09-06-2024;04:00;05:00;BE;6665.77;6665.77
09-06-2024 05:00;09-06-2024;05:00;06:00;BE;6991.5675;6991.5675
09-06-2024 06:00;09-06-2024;06:00;07:00;BE;7403.0675;7403.0675
09-06-2024 07:00;09-06-2024;07:00;08:00;BE;7901.79;7901.79
09-06-2024 08:00;09-06-2024;08:00;09:00;BE;8283.275;8283.275
09-06-2024 09:00;09-06-2024;09:00;10:00;BE;8704.8875;8704.8875
09-06-2024 10:00;09-06-2024;10:00;11:00;BE;8967.9075;8967.9075
09-06-2024 11:00;09-06-2024;11:00;12:00;BE;9222.1525;9222.1525
09-06-2024 12:00;09-06-2024;12:00;13:00;BE;9094.955;9094.955
09-06-2024 13:00;09-06-2024;13:00;14:00;BE;8522.9;8522.9
09-06-2024 14:00;09-06-2024;14:00;15:00;BE;7620.775;7620.775
09-06-2024 15:00;09-06-2024;15:00;16:00;BE;7655.905;7655.905
09-06-2024 16:00;09-06-2024;16:00;17:00;BE;7989.79;7989.79
09-06-2024 17:00;09-06-2024;17:00;18:00;BE;8159.57;8159.57
09-06-2024 18:00;09-06-2024;18:00;19:00;BE;8207.1725;8207.1725
09-06-2024 19:00;09-06-2024;19:00;20:00;BE;8039.5225;8039.5225
09-06-2024 20:00;09-06-2024;20:00;21:00;BE;7922.645;7922.645
09-06-2024 21:00;09-06-2024;21:00;22:00;BE;7706.805;7706.805
09-06-2024 22:00;09-06-2024;22:00;23:00;BE;7212.57;7212.57
09-06-2024 23:00;09-06-2024;23:00;00:00;BE;6886.58;6886.58
10-06-2024 00:00;10-06-2024;00:00;01:00;BE;6701.7975;6701.7975
10-06-2024 01:00;10-06-2024;01:00;02:00;BE;6678.3;6678.3
10-06-2024 02:00;10-06-2024;02:00;03:00;BE;6808.0875;6808.0875
10-06-2024 03:00;10-06-2024;03:00;04:00;BE;7029.22;7029.22
10-06-2024 04:00;10-06-2024;04:00;05:00;BE;7806.275;7806.275
10-06-2024 05:00;10-06-2024;05:00;06:00;BE;8891.01;8891.01
10-06-2024 06:00;10-06-2024;06:00;07:00;BE;9655.1;9655.1
10-06-2024 07:00;10-06-2024;07:00;08:00;BE;9969.955;9969.955
10-06-2024 08:00;10-06-2024;08:00;09:00;BE;10147.14;10147.14
10-06-2024 09:00;10-06-2024;09:00;10:00;BE;10341.69;10341.69
10-06-2024 10:00;10-06-2024;10:00;11:00;BE;10133.925;10133.925
10-06-2024 11:00;10-06-2024;11:00;12:00;BE;9955.1;9955.1
10-06-2024 12:00;10-06-2024;12:00;13:00;BE;9890.7425;9890.7425
10-06-2024 13:00;10-06-2024;13:00;14:00;BE;9580.37;9580.37
10-06-2024 14:00;10-06-2024;14:00;15:00;BE;9277.045;9277.045
10-06-2024 15:00;10-06-2024;15:00;16:00;BE;9569.8475;9569.8475
10-06-2024 16:00;10-06-2024;16:00;17:00;BE;9640.5775;9640.5775
10-06-2024 17:00;10-06-2024;17:00;18:00;BE;9500.825;9500.825
10-06-2024 18:00;10-06-2024;18:00;19:00;BE;9274.39;9274.39
10-06-2024 19:00;10-06-2024;19:00;20:00;BE;8800.405;8800.405
10-06-2024 20:00;10-06-2024;20:00;21:00;BE;8730.0975;8730.0975
10-06-2024 21:00;10-06-2024;21:00;22:00;BE;8382.365;8382.365
10-06-2024 22:00;10-06-2024;22:00;23:00;BE;7724.11;7724.11
10-06-2024 23:00;10-06-2024;23:00;00:00;BE;7482.295;7482.295
11-06-2024 00:00;11-06-2024;00:00;01:00;BE;7260.095;7260.095
11-06-2024 01:00;11-06-2024;01:00;02:00;BE;7171.25;7171.25
11-06-2024 02:00;11-06-2024;02:00;03:00;BE;7304.18;7304.18
11-06-2024 03:00;11-06-2024;03:00;04:00;BE;7576.2975;7576.2975
11-06-2024 04:00;11-06-2024;04:00;05:00;BE;8330.2375;8330.2375
11-06-2024 05:00;11-06-2024;05:00;06:00;BE;9194.9025;9194.9025
11-06-2024 06:00;11-06-2024;06:00;07:00;BE;9602.5975;9602.5975
11-06-2024 07:00;11-06-2024;07:00;08:00;BE;9872.0025;9872.0025
11-06-2024 08:00;11-06-2024;08:00;09:00;BE;9854.535;9854.535
11-06-2024 09:00;11-06-2024;09:00;10:00;BE;9653.235;9653.235
11-06-2024 10:00;11-06-2024;10:00;11:00;BE;9271.4375;9271.4375
11-06-2024 11:00;11-06-2024;11:00;12:00;BE;9655.2225;9655.2225
11-06-2024 12:00;11-06-2024;12:00;13:00;BE;9625.435;9625.435
11-06-2024 13:00;11-06-2024;13:00;14:00;BE;9497.415;9497.415
11-06-2024 14:00;11-06-2024;14:00;15:00;BE;9325.4375;9325.4375
11-06-2024 15:00;11-06-2024;15:00;16:00;BE;9417.085;9417.085
11-06-2024 16:00;11-06-2024;16:00;17:00;BE;9590.7425;9590.7425
11-06-2024 17:00;11-06-2024;17:00;18:00;BE;9573.78;9573.78
11-06-2024 18:00;11-06-2024;18:00;19:00;BE;9176.425;9176.425
11-06-2024 19:00;11-06-2024;19:00;20:00;BE;8717.74;8717.74
11-06-2024 20:00;11-06-2024;20:00;21:00;BE;8596.505;8596.505
11-06-2024 21:00;11-06-2024;21:00;22:00;BE;8385.725;8385.725
11-06-2024 22:00;11-06-2024;22:00;23:00;BE;7930.9475;7930.9475
11-06-2024 23:00;11-06-2024;23:00;00:00;BE;7526.3375;7526.3375
12-06-2024 00:00;12-06-2024;00:00;01:00;BE;7250.9425;7250.9425
12-06-2024 01:00;12-06-2024;01:00;02:00;BE;7083.8075;7083.8075
12-06-2024 02:00;12-06-2024;02:00;03:00;BE;7213.975;7213.975
12-06-2024 03:00;12-06-2024;03:00;04:00;BE;7501.2875;7501.2875
12-06-2024 04:00;12-06-2024;04:00;05:00;BE;8262.17;8262.17
12-06-2024 05:00;12-06-2024;05:00;06:00;BE;9078.9675;9078.9675
12-06-2024 06:00;12-06-2024;06:00;07:00;BE;9594.8875;9594.8875
12-06-2024 07:00;12-06-2024;07:00;08:00;BE;10031.045;10031.045
12-06-2024 08:00;12-06-2024;08:00;09:00;BE;10107.2675;10107.2675
12-06-2024 09:00;12-06-2024;09:00;10:00;BE;10260.7075;10260.7075
12-06-2024 10:00;12-06-2024;10:00;11:00;BE;10353.9175;10353.9175
12-06-2024 11:00;12-06-2024;11:00;12:00;BE;9799.415;9799.415
12-06-2024 12:00;12-06-2024;12:00;13:00;BE;9613.87;9613.87
12-06-2024 13:00;12-06-2024;13:00;14:00;BE;9409.4625;9409.4625
12-06-2024 14:00;12-06-2024;14:00;15:00;BE;9281.3;9281.3
12-06-2024 15:00;12-06-2024;15:00;16:00;BE;9420.8075;9420.8075
12-06-2024 16:00;12-06-2024;16:00;17:00;BE;9412.2675;9412.2675
12-06-2024 17:00;12-06-2024;17:00;18:00;BE;9233.86;9233.86
12-06-2024 18:00;12-06-2024;18:00;19:00;BE;9049.8125;9049.8125
12-06-2024 19:00;12-06-2024;19:00;20:00;BE;8791.7175;8791.7175
12-06-2024 20:00;12-06-2024;20:00;21:00;BE;8720.6575;8720.6575
12-06-2024 21:00;12-06-2024;21:00;22:00;BE;8384.2925;8384.2925
12-06-2024 22:00;12-06-2024;22:00;23:00;BE;7720.0025;7720.0025
12-06-2024 23:00;12-06-2024;23:00;00:00;BE;7451.745;7451.745
13-06-2024 00:00;13-06-2024;00:00;01:00;BE;7277.9125;7277.9125
13-06-2024 01:00;13-06-2024;01:00;02:00;BE;7260.7375;7260.7375
13-06-2024 02:00;13-06-2024;02:00;03:00;BE;7234.1375;7234.1375
13-06-2024 03:00;13-06-2024;03:00;04:00;BE;7375.4825;7375.4825
13-06-2024 04:00;13-06-2024;04:00;05:00;BE;8181.12;8181.12
13-06-2024 05:00;13-06-2024;05:00;06:00;BE;9041.2775;9041.2775
13-06-2024 06:00;13-06-2024;06:00;07:00;BE;9621.8475;9621.8475
13-06-2024 07:00;13-06-2024;07:00;08:00;BE;10016.36;10016.36
13-06-2024 08:00;13-06-2024;08:00;09:00;BE;10036.1425;10036.1425
